record,detector,rep,runtime_s,duration_s,ms_per_min_ecg,realtime_factor,samples_per_s,n_samples,n_detections,runtime_boundary
228,Embedded Pan-Tompkins firmware replay,7,0.317976278020069,1805.556,10.566593714736147,0.00017610989524560245,1419568.1602748702,451389,1364,controlled offline execution time of the firmware-equivalent implementation
230,Embedded Pan-Tompkins firmware replay,1,0.3092706720344722,1805.556,10.277299802425587,0.00017128833004042646,1459527.3358143924,451389,2255,controlled offline execution time of the firmware-equivalent implementation
230,Embedded Pan-Tompkins firmware replay,2,0.31208806415088475,1805.556,10.37092388663275,0.0001728487314438792,1446351.372738714,451389,2255,controlled offline execution time of the firmware-equivalent implementation
230,Embedded Pan-Tompkins firmware replay,3,0.30914901895448565,1805.556,10.273257177993449,0.00017122095296655748,1460101.67370596,451389,2255,controlled offline execution time of the firmware-equivalent implementation
230,Embedded Pan-Tompkins firmware replay,4,0.31232378585264087,1805.556,10.378757098178319,0.00017297928496963865,1445259.7606926174,451389,2255,controlled offline execution time of the firmware-equivalent implementation
230,Embedded Pan-Tompkins firmware replay,5,0.31085301004350185,1805.556,10.32988209870539,0.00017216470164508986,1452097.8900504487,451389,2255,controlled offline execution time of the firmware-equivalent implementation
230,Embedded Pan-Tompkins firmware replay,6,0.3134641908109188,1805.556,10.416653622848102,0.00017361089371413505,1440001.8031797362,451389,2255,controlled offline execution time of the firmware-equivalent implementation
230,Embedded Pan-Tompkins firmware replay,7,0.3111749910749495,1805.556,10.340581773424347,0.00017234302955707243,1450595.3657801459,451389,2255,controlled offline execution time of the firmware-equivalent implementation
231,Embedded Pan-Tompkins firmware replay,1,0.3153485949151218,1805.556,10.479273805358186,0.00017465456342263645,1431396.8962553786,451389,1570,controlled offline execution time of the firmware-equivalent implementation
231,Embedded Pan-Tompkins firmware replay,2,0.3117202299181372,1805.556,10.35870047513798,0.00017264500791896634,1448058.08759522,451389,1570,controlled offline execution time of the firmware-equivalent implementation
231,Embedded Pan-Tompkins firmware replay,3,0.3090975428931415,1805.556,10.27154658929908,0.00017119244315498468,1460344.834109698,451389,1570,controlled offline execution time of the firmware-equivalent implementation
231,Embedded Pan-Tompkins firmware replay,4,0.3121946139726788,1805.556,10.374464618300804,0.00017290774363834673,1445857.743207263,451389,1570,controlled offline execution time of the firmware-equivalent implementation
231,Embedded Pan-Tompkins firmware replay,5,0.31438320502638817,1805.556,10.447193164644736,0.00017411988607741227,1435792.3476291047,451389,1570,controlled offline execution time of the firmware-equivalent implementation
231,Embedded Pan-Tompkins firmware replay,6,0.3104661041870713,1805.556,10.317024922641158,0.00017195041537735264,1453907.5084602975,451389,1570,controlled offline execution time of the firmware-equivalent implementation
231,Embedded Pan-Tompkins firmware replay,7,0.3169296719133854,1805.556,10.531814197290542,0.00017553023662150906,1424256.0416475027,451389,1570,controlled offline execution time of the firmware-equivalent implementation
232,Embedded Pan-Tompkins firmware replay,1,0.3197106709703803,1805.556,10.62422891243629,0.00017707048187393817,1411867.1692438414,451389,1693,controlled offline execution time of the firmware-equivalent implementation
232,Embedded Pan-Tompkins firmware replay,2,0.32054141885600984,1805.556,10.651835296917177,0.00017753058828195295,1408208.03006044,451389,1693,controlled offline execution time of the firmware-equivalent implementation
232,Embedded Pan-Tompkins firmware replay,3,0.3191758019383997,1805.556,10.60645480744102,0.00017677424679068369,1414233.1506920352,451389,1693,controlled offline execution time of the firmware-equivalent implementation
232,Embedded Pan-Tompkins firmware replay,4,0.3220668639987707,1805.556,10.702526999952504,0.0001783754499992084,1401538.1601061663,451389,1693,controlled offline execution time of the firmware-equivalent implementation
232,Embedded Pan-Tompkins firmware replay,5,0.3220603840891272,1805.556,10.702311667623508,0.00017837186112705847,1401566.3592920585,451389,1693,controlled offline execution time of the firmware-equivalent implementation
232,Embedded Pan-Tompkins firmware replay,6,0.32115447893738747,1805.556,10.672207749991275,0.00017787012916652126,1405519.8653729602,451389,1693,controlled offline execution time of the firmware-equivalent implementation
232,Embedded Pan-Tompkins firmware replay,7,0.32091509201563895,1805.556,10.664252740395943,0.0001777375456732657,1406568.3142692547,451389,1693,controlled offline execution time of the firmware-equivalent implementation
233,Embedded Pan-Tompkins firmware replay,1,0.30293095600791276,1805.556,10.066626214016495,0.00016777710356694157,1490072.2129837712,451389,3073,controlled offline execution time of the firmware-equivalent implementation
233,Embedded Pan-Tompkins firmware replay,2,0.30446924711577594,1805.556,10.117744798248603,0.00016862907997081006,1482543.8177286822,451389,3073,controlled offline execution time of the firmware-equivalent implementation
233,Embedded Pan-Tompkins firmware replay,3,0.31172167090699077,1805.556,10.35874836029425,0.00017264580600490417,1448051.393689219,451389,3073,controlled offline execution time of the firmware-equivalent implementation
233,Embedded Pan-Tompkins firmware replay,4,0.31165586109273136,1805.556,10.356561450081793,0.0001726093575013632,1448357.1668356715,451389,3073,controlled offline execution time of the firmware-equivalent implementation
233,Embedded Pan-Tompkins firmware replay,5,0.3107205359265208,1805.556,10.325479882978566,0.0001720913313829761,1452716.98458561,451389,3073,controlled offline execution time of the firmware-equivalent implementation
233,Embedded Pan-Tompkins firmware replay,6,0.31097170105203986,1805.556,10.333826291249007,0.00017223043818748345,1451543.656457865,451389,3073,controlled offline execution time of the firmware-equivalent implementation
233,Embedded Pan-Tompkins firmware replay,7,0.3102753919083625,1805.556,10.310687408477914,0.00017184479014129857,1454801.1597816765,451389,3073,controlled offline execution time of the firmware-equivalent implementation
234,Embedded Pan-Tompkins firmware replay,1,0.31370332883670926,1805.556,10.424600361441327,0.00017374333935735544,1438904.0807244978,451389,2751,controlled offline execution time of the firmware-equivalent implementation
234,Embedded Pan-Tompkins firmware replay,2,0.31394354114308953,1805.556,10.432582799196132,0.00017387637998660222,1437803.11057352,451389,2751,controlled offline execution time of the firmware-equivalent implementation
234,Embedded Pan-Tompkins firmware replay,3,0.3136711409315467,1805.556,10.42353073285614,0.000173725512214269,1439051.736348636,451389,2751,controlled offline execution time of the firmware-equivalent implementation
234,Embedded Pan-Tompkins firmware replay,4,0.3102446300908923,1805.556,10.309665169872071,0.0001718277528312012,1454945.4082984664,451389,2751,controlled offline execution time of the firmware-equivalent implementation
234,Embedded Pan-Tompkins firmware replay,5,0.31225812202319503,1805.556,10.376575039152318,0.00017294291731920528,1445563.680058481,451389,2751,controlled offline execution time of the firmware-equivalent implementation
234,Embedded Pan-Tompkins firmware replay,6,0.30653416202403605,1805.556,10.186363492155415,0.00016977272486925693,1472556.9150906107,451389,2751,controlled offline execution time of the firmware-equivalent implementation
234,Embedded Pan-Tompkins firmware replay,7,0.31170927500352263,1805.556,10.358336434988091,0.00017263894058313484,1448108.9790956615,451389,2751,controlled offline execution time of the firmware-equivalent implementation
100,Hamilton,1,0.20945642585866153,1805.556,6.960396438282552,0.00011600660730470921,2155049.663191481,451389,2272,controlled offline execution time of the Hamilton comparator
100,Hamilton,2,0.21060337591916323,1805.556,6.998510461680387,0.00011664184102800646,2143313.221024807,451389,2272,controlled offline execution time of the Hamilton comparator
100,Hamilton,3,0.20977659989148378,1805.556,6.971036065061968,0.00011618393441769946,2151760.4929887364,451389,2272,controlled offline execution time of the Hamilton comparator
100,Hamilton,4,0.20927427895367146,1805.556,6.954343558006668,0.00011590572596677779,2156925.362528317,451389,2272,controlled offline execution time of the Hamilton comparator
100,Hamilton,5,0.2085605259053409,1805.556,6.930625001008251,0.00011551041668347086,2164306.970557177,451389,2272,controlled offline execution time of the Hamilton comparator
100,Hamilton,6,0.20932965818792582,1805.556,6.956183852107356,0.0001159363975351226,2156354.7368656443,451389,2272,controlled offline execution time of the Hamilton comparator
100,Hamilton,7,0.20814047404564917,1805.556,6.916666358029853,0.00011527777263383088,2168674.7955661993,451389,2272,controlled offline execution time of the Hamilton comparator
101,Hamilton,1,0.22747720405459404,1805.556,7.559240612462666,0.00012598734354104445,1984326.3059082949,451389,1868,controlled offline execution time of the Hamilton comparator
101,Hamilton,2,0.22789835394360125,1805.556,7.573235743790874,0.0001262205957298479,1980659.3254802828,451389,1868,controlled offline execution time of the Hamilton comparator
101,Hamilton,3,0.22710325894877315,1805.556,7.546814132004982,0.00012578023553341637,1987593.6703392626,451389,1868,controlled offline execution time of the Hamilton comparator
101,Hamilton,4,0.22830925579182804,1805.556,7.586890324924667,0.0001264481720820778,1977094.614208614,451389,1868,controlled offline execution time of the Hamilton comparator
101,Hamilton,5,0.22747925808653235,1805.556,7.559308869507199,0.00012598848115845333,1984308.3883643278,451389,1868,controlled offline execution time of the Hamilton comparator
101,Hamilton,6,0.22822930291295052,1805.556,7.584233429911357,0.00012640389049852263,1977787.2264376383,451389,1868,controlled offline execution time of the Hamilton comparator
101,Hamilton,7,0.22858084389008582,1805.556,7.595915404122136,0.00012659859006870227,1974745.5312443092,451389,1868,controlled offline execution time of the Hamilton comparator
102,Hamilton,1,0.24363082507625222,1805.556,8.096037732740017,0.0001349339622123336,1852758.163334722,451389,2187,controlled offline execution time of the Hamilton comparator
102,Hamilton,2,0.24389912118203938,1805.556,8.104953416522314,0.00013508255694203857,1850720.0756295307,451389,2187,controlled offline execution time of the Hamilton comparator
102,Hamilton,3,0.24302308191545308,1805.556,8.075841964983187,0.00013459736608305314,1857391.4726216695,451389,2187,controlled offline execution time of the Hamilton comparator
102,Hamilton,4,0.24430920812301338,1805.556,8.118580917667911,0.00013530968196113184,1847613.5364194657,451389,2187,controlled offline execution time of the Hamilton comparator
102,Hamilton,5,0.24327828013338149,1805.556,8.08432239598378,0.00013473870659972965,1855443.0742954868,451389,2187,controlled offline execution time of the Hamilton comparator
102,Hamilton,6,0.24381063994951546,1805.556,8.102013117826823,0.00013503355196378038,1851391.719793142,451389,2187,controlled offline execution time of the Hamilton comparator
102,Hamilton,7,0.2440308639779687,1805.556,8.109331329894017,0.00013515552216490027,1849720.9436620763,451389,2187,controlled offline execution time of the Hamilton comparator
103,Hamilton,1,0.19635892799124122,1805.556,6.525156616285772,0.00010875261027142953,2298795.3978855223,451389,2081,controlled offline execution time of the Hamilton comparator
103,Hamilton,2,0.19632025109604,1805.556,6.52387135362315,0.0001087311892270525,2299248.281723011,451389,2081,controlled offline execution time of the Hamilton comparator
103,Hamilton,3,0.19652501214295626,1805.556,6.530675719045754,0.00010884459531742923,2296852.6757889246,451389,2081,controlled offline execution time of the Hamilton comparator
103,Hamilton,4,0.19649345893412828,1805.556,6.529627181902803,0.00010882711969838004,2297221.5077720317,451389,2081,controlled offline execution time of the Hamilton comparator
103,Hamilton,5,0.1963200499303639,1805.556,6.523864668734635,0.00010873107781224393,2299250.6377219795,451389,2081,controlled offline execution time of the Hamilton comparator
103,Hamilton,6,0.19591657910495996,1805.556,6.510457026144632,0.00010850761710241054,2303985.717095304,451389,2081,controlled offline execution time of the Hamilton comparator
103,Hamilton,7,0.19348874897696078,1805.556,6.429778383288941,0.00010716297305481568,2332895.3357063057,451389,2081,controlled offline execution time of the Hamilton comparator
104,Hamilton,1,0.2343492761719972,1805.556,7.7876047989205714,0.00012979341331534284,1926137.803253592,451389,2240,controlled offline execution time of the Hamilton comparator
104,Hamilton,2,0.23470281693153083,1805.556,7.799353227422384,0.00012998922045703973,1923236.3969951088,451389,2240,controlled offline execution time of the Hamilton comparator
104,Hamilton,3,0.22985034412704408,1805.556,7.638101863150545,0.00012730169771917575,1963838.69562756,451389,2240,controlled offline execution time of the Hamilton comparator
104,Hamilton,4,0.23156477021984756,1805.556,7.695073546979907,0.00012825122578299846,1949299.1078541495,451389,2240,controlled offline execution time of the Hamilton comparator
104,Hamilton,5,0.22916973498649895,1805.556,7.615484703432038,0.00012692474505720063,1969671.0825563096,451389,2240,controlled offline execution time of the Hamilton comparator
104,Hamilton,6,0.23294108710251749,1805.556,7.740809604438216,0.0001290134934073036,1937781.804037617,451389,2240,controlled offline execution time of the Hamilton comparator
104,Hamilton,7,0.23428936395794153,1805.556,7.785613870451258,0.00012976023117418763,1926630.3530579011,451389,2240,controlled offline execution time of the Hamilton comparator
105,Hamilton,1,0.1878282600082457,1805.556,6.241676026938373,0.00010402793378230622,2403200.668420098,451389,2594,controlled offline execution time of the Hamilton comparator
105,Hamilton,2,0.18755265418440104,1805.556,6.232517435661958,0.00010387529059436596,2406732.135905665,451389,2594,controlled offline execution time of the Hamilton comparator
105,Hamilton,3,0.18422545702196658,1805.556,6.121952141787901,0.00010203253569646501,2450198.834063294,451389,2594,controlled offline execution time of the Hamilton comparator
105,Hamilton,4,0.18686582706868649,1805.556,6.209693647896376,0.00010349489413160626,2415578.1026462503,451389,2594,controlled offline execution time of the Hamilton comparator
105,Hamilton,5,0.1857979791238904,1805.556,6.174208248004174,0.00010290347080006956,2429461.300539836,451389,2594,controlled offline execution time of the Hamilton comparator
105,Hamilton,6,0.18659165385179222,1805.556,6.200582663239208,0.00010334304438732014,2419127.4940868123,451389,2594,controlled offline execution time of the Hamilton comparator
105,Hamilton,7,0.18706378201022744,1805.556,6.216271841257567,0.0001036045306876261,2413021.8856332167,451389,2594,controlled offline execution time of the Hamilton comparator
106,Hamilton,1,0.22591121587902308,1805.556,7.507201633591749,0.00012512002722652916,1998081.4066430493,451389,1989,controlled offline execution time of the Hamilton comparator
106,Hamilton,2,0.22690741391852498,1805.556,7.540306052601801,0.00012567176754336336,1989309.1733092468,451389,1989,controlled offline execution time of the Hamilton comparator
106,Hamilton,3,0.2262727809138596,1805.556,7.519216714868758,0.00012532027858114597,1994888.6391768018,451389,1989,controlled offline execution time of the Hamilton comparator
106,Hamilton,4,0.22421267395839095,1805.556,7.450757792892304,0.00012417929654820508,2013218.0399568675,451389,1989,controlled offline execution time of the Hamilton comparator
106,Hamilton,5,0.22568118502385914,1805.556,7.499557533209464,0.00012499262555349107,2000117.9981055085,451389,1989,controlled offline execution time of the Hamilton comparator
106,Hamilton,6,0.22696415800601244,1805.556,7.542191701814148,0.00012570319503023582,1988811.819300748,451389,1989,controlled offline execution time of the Hamilton comparator
106,Hamilton,7,0.22491217800416052,1805.556,7.4740028446914035,0.00012456671407819005,2006956.6886309288,451389,1989,controlled offline execution time of the Hamilton comparator
107,Hamilton,1,0.18809446296654642,1805.556,6.250522153836704,0.00010417536923061174,2399799.509676592,451389,2125,controlled offline execution time of the Hamilton comparator
107,Hamilton,2,0.18829042185097933,1805.556,6.257034016701093,0.00010428390027835156,2397301.974060303,451389,2125,controlled offline execution time of the Hamilton comparator
107,Hamilton,3,0.18762581492774189,1805.556,6.234948622842223,0.00010391581038070371,2405793.6812897422,451389,2125,controlled offline execution time of the Hamilton comparator
107,Hamilton,4,0.18821741687133908,1805.556,6.254608005667143,0.00010424346676111905,2398231.8294621943,451389,2125,controlled offline execution time of the Hamilton comparator
107,Hamilton,5,0.18842600705102086,1805.556,6.26153961608571,0.00010435899360142852,2395576.953863782,451389,2125,controlled offline execution time of the Hamilton comparator
107,Hamilton,6,0.18827547202818096,1805.556,6.256537222711928,0.00010427562037853213,2397492.3293908215,451389,2125,controlled offline execution time of the Hamilton comparator
107,Hamilton,7,0.1880346001125872,1805.556,6.2485328656409616,0.00010414221442734936,2400563.5118734916,451389,2125,controlled offline execution time of the Hamilton comparator
108,Hamilton,1,0.24458535318262875,1805.556,8.127757428159374,0.00013546262380265622,1845527.518824701,451389,2083,controlled offline execution time of the Hamilton comparator
108,Hamilton,2,0.24510250892490149,1805.556,8.144942907056933,0.0001357490484509489,1841633.5352091559,451389,2083,controlled offline execution time of the Hamilton comparator
108,Hamilton,3,0.24404315184801817,1805.556,8.109739665167455,0.00013516232775279092,1849627.8079587738,451389,2083,controlled offline execution time of the Hamilton comparator
108,Hamilton,4,0.24506561900489032,1805.556,8.143717026939855,0.00013572861711566426,1841910.7577509372,451389,2083,controlled offline execution time of the Hamilton comparator
108,Hamilton,5,0.24492212291806936,1805.556,8.138948542766972,0.00013564914237944951,1842989.9047992383,451389,2083,controlled offline execution time of the Hamilton comparator
108,Hamilton,6,0.24590705195441842,1805.556,8.17167848422597,0.00013619464140376616,1835608.1959116403,451389,2083,controlled offline execution time of the Hamilton comparator
108,Hamilton,7,0.24242827482521534,1805.556,8.056076072696122,0.00013426793454493537,1861948.653990299,451389,2083,controlled offline execution time of the Hamilton comparator
109,Hamilton,1,0.1741016150917858,1805.556,5.785529169689085,9.642548616148477e-05,2592675.546186227,451389,2527,controlled offline execution time of the Hamilton comparator
109,Hamilton,2,0.17362983897328377,1805.556,5.769851690225629,9.616419483709382e-05,2599720.2017186387,451389,2527,controlled offline execution time of the Hamilton comparator
109,Hamilton,3,0.17380108800716698,1805.556,5.775542425950798,9.62590404325133e-05,2597158.6551943,451389,2527,controlled offline execution time of the Hamilton comparator
109,Hamilton,4,0.1714028271380812,1805.556,5.695846392072509,9.493077320120849e-05,2633497.985633361,451389,2527,controlled offline execution time of the Hamilton comparator
109,Hamilton,5,0.17307001794688404,1805.556,5.751248411466076,9.585414019110126e-05,2608129.388063814,451389,2527,controlled offline execution time of the Hamilton comparator
109,Hamilton,6,0.17380227497778833,1805.556,5.7755818698878905,9.625969783146484e-05,2597140.918078816,451389,2527,controlled offline execution time of the Hamilton comparator
109,Hamilton,7,0.17377729108557105,1805.556,5.7747516361354965,9.624586060225828e-05,2597514.307998552,451389,2527,controlled offline execution time of the Hamilton comparator
111,Hamilton,1,0.2088495260104537,1805.556,6.9402286944449365,0.00011567047824074895,2161312.063391546,451389,2125,controlled offline execution time of the Hamilton comparator
111,Hamilton,2,0.2049632640555501,1805.556,6.811085252040372,0.0001135180875340062,2202292.2111430783,451389,2125,controlled offline execution time of the Hamilton comparator
111,Hamilton,3,0.20875779911875725,1805.556,6.937180540025031,0.00011561967566708385,2162261.7306058863,451389,2125,controlled offline execution time of the Hamilton comparator
111,Hamilton,4,0.20886427792720497,1805.556,6.940718911865541,0.00011567864853109234,2161159.4116506684,451389,2125,controlled offline execution time of the Hamilton comparator
111,Hamilton,5,0.2096087250392884,1805.556,6.96545745596221,0.00011609095759937017,2153483.8300046576,451389,2125,controlled offline execution time of the Hamilton comparator
111,Hamilton,6,0.2087365509942174,1805.556,6.936474448675668,0.0001156079074779278,2162481.83583576,451389,2125,controlled offline execution time of the Hamilton comparator
111,Hamilton,7,0.20537202106788754,1805.556,6.824668558645233,0.00011374447597742055,2197908.9344930258,451389,2125,controlled offline execution time of the Hamilton comparator
112,Hamilton,1,0.17274228297173977,1805.556,5.740357528819037,9.56726254803173e-05,2613077.656695357,451389,2539,controlled offline execution time of the Hamilton comparator
112,Hamilton,2,0.17410554504022002,1805.556,5.7856597648664465,9.64276627477741e-05,2592617.0237468593,451389,2539,controlled offline execution time of the Hamilton comparator
112,Hamilton,3,0.1770940509159118,1805.556,5.884970089520739,9.808283482534565e-05,2548865.9707396356,451389,2539,controlled offline execution time of the Hamilton comparator
112,Hamilton,4,0.17590039991773665,1805.556,5.845304158422225,9.742173597370375e-05,2566162.443127481,451389,2539,controlled offline execution time of the Hamilton comparator
112,Hamilton,5,0.17377032502554357,1805.556,5.774520148659257,9.624200247765429e-05,2597618.4364830274,451389,2539,controlled offline execution time of the Hamilton comparator
112,Hamilton,6,0.17270431481301785,1805.556,5.739095818009007,9.565159696681678e-05,2613652.1284294855,451389,2539,controlled offline execution time of the Hamilton comparator
112,Hamilton,7,0.17553251003846526,1805.556,5.8330788977511165,9.721798162918529e-05,2571540.73567959,451389,2539,controlled offline execution time of the Hamilton comparator
113,Hamilton,1,0.23168367287144065,1805.556,7.699024772583314,0.00012831707954305525,1948298.705755032,451389,1795,controlled offline execution time of the Hamilton comparator
113,Hamilton,2,0.23262501205317676,1805.556,7.7303061899994265,0.00012883843649999044,1940414.7301959733,451389,1795,controlled offline execution time of the Hamilton comparator
113,Hamilton,3,0.22840625699609518,1805.556,7.590113748765317,0.00012650189581275527,1976254.9675148213,451389,1795,controlled offline execution time of the Hamilton comparator
113,Hamilton,4,0.2323694380465895,1805.556,7.721813271255707,0.0001286968878542618,1942548.916047633,451389,1795,controlled offline execution time of the Hamilton comparator
113,Hamilton,5,0.22978455177508295,1805.556,7.635915533223548,0.00012726525888705914,1964400.9856756048,451389,1795,controlled offline execution time of the Hamilton comparator
113,Hamilton,6,0.23059931490570307,1805.556,7.66299073213026,0.000127716512202171,1957460.282067978,451389,1795,controlled offline execution time of the Hamilton comparator
113,Hamilton,7,0.22968324995599687,1805.556,7.632549196679478,0.0001272091532779913,1965267.3849158697,451389,1795,controlled offline execution time of the Hamilton comparator
114,Hamilton,1,0.23966003698296845,1805.556,7.9640854224283855,0.0001327347570404731,1883455.4383052113,451389,1880,controlled offline execution time of the Hamilton comparator
114,Hamilton,2,0.23897630395367742,1805.556,7.941364453509415,0.00013235607422515692,1888844.176314218,451389,1880,controlled offline execution time of the Hamilton comparator
114,Hamilton,3,0.23854939197190106,1805.556,7.927177843453243,0.00013211963072422072,1892224.483444374,451389,1880,controlled offline execution time of the Hamilton comparator
114,Hamilton,4,0.24080491112545133,1805.556,8.002130461490577,0.00013336884102484295,1874500.806027338,451389,1880,controlled offline execution time of the Hamilton comparator
114,Hamilton,5,0.24160167598165572,1805.556,8.02860756404085,0.00013381012606734753,1868318.9930945386,451389,1880,controlled offline execution time of the Hamilton comparator
114,Hamilton,6,0.23921206314116716,1805.556,7.949198910734438,0.00013248664851224064,1886982.5964153823,451389,1880,controlled offline execution time of the Hamilton comparator
114,Hamilton,7,0.24024712899699807,1805.556,7.98359493686149,0.00013305991561435816,1878852.8374282473,451389,1880,controlled offline execution time of the Hamilton comparator
115,Hamilton,1,0.18277931702323258,1805.556,6.0738958090438375,0.00010123159681739728,2469584.673755101,451389,2011,controlled offline execution time of the Hamilton comparator
115,Hamilton,2,0.1827264348976314,1805.556,6.072138495764121,0.00010120230826273536,2470299.3863634514,451389,2011,controlled offline execution time of the Hamilton comparator
115,Hamilton,3,0.1823405148461461,1805.556,6.059314078748466,0.00010098856797914111,2475527.7255900563,451389,2011,controlled offline execution time of the Hamilton comparator
115,Hamilton,4,0.18341609300114214,1805.556,6.095056359408696,0.0001015842726568116,2461010.8775852574,451389,2011,controlled offline execution time of the Hamilton comparator
115,Hamilton,5,0.18202388403005898,1805.556,6.048792195757727,0.00010081320326262879,2479833.909738234,451389,2011,controlled offline execution time of the Hamilton comparator
115,Hamilton,6,0.18192668608389795,1805.556,6.045562234034213,0.00010075937056723688,2481158.810268417,451389,2011,controlled offline execution time of the Hamilton comparator
115,Hamilton,7,0.18242844589985907,1805.556,6.062236094583355,0.00010103726824305592,2474334.5138607505,451389,2011,controlled offline execution time of the Hamilton comparator
116,Hamilton,1,0.1868451728951186,1805.556,6.2090072939898375,0.00010348345489983063,2415845.1246336303,451389,2390,controlled offline execution time of the Hamilton comparator
116,Hamilton,2,0.1870226429309696,1805.556,6.214904758344895,0.00010358174597241493,2413552.6742962804,451389,2390,controlled offline execution time of the Hamilton comparator
116,Hamilton,3,0.18679729499854147,1805.556,6.207416275049064,0.00010345693791748441,2416464.3283700896,451389,2390,controlled offline execution time of the Hamilton comparator
116,Hamilton,4,0.1865998760331422,1805.556,6.200855892582967,0.00010334759820971612,2419020.8996699885,451389,2390,controlled offline execution time of the Hamilton comparator
116,Hamilton,5,0.18523817299865186,1805.556,6.155605464421547,0.00010259342440702578,2436803.3472414194,451389,2390,controlled offline execution time of the Hamilton comparator
116,Hamilton,6,0.1849323499482125,1805.556,6.145442731708543,0.00010242404552847572,2440833.094514857,451389,2390,controlled offline execution time of the Hamilton comparator
116,Hamilton,7,0.1845686451997608,1805.556,6.13335654611967,0.00010222260910199451,2445642.9179043733,451389,2390,controlled offline execution time of the Hamilton comparator
117,Hamilton,1,0.2121782370377332,1805.556,7.050844295199923,0.00011751407158666537,2127404.800331743,451389,1561,controlled offline execution time of the Hamilton comparator
117,Hamilton,2,0.2136956760659814,1805.556,7.101269948956932,0.00011835449914928221,2112298.237895219,451389,1561,controlled offline execution time of the Hamilton comparator
117,Hamilton,3,0.21653652912937105,1805.556,7.195673658287122,0.00011992789430478537,2084585.9209755547,451389,1561,controlled offline execution time of the Hamilton comparator
117,Hamilton,4,0.2164282959420234,1805.556,7.192076987100596,0.00011986794978500993,2085628.3973187944,451389,1561,controlled offline execution time of the Hamilton comparator
117,Hamilton,5,0.2167849380057305,1805.556,7.203928474300343,0.00012006547457167239,2082197.2418954123,451389,1561,controlled offline execution time of the Hamilton comparator
117,Hamilton,6,0.2153941160067916,1805.556,7.157710400789283,0.00011929517334648806,2095642.2040134433,451389,1561,controlled offline execution time of the Hamilton comparator
117,Hamilton,7,0.21489538089372218,1805.556,7.141137053419185,0.00011901895089031975,2100505.8281045007,451389,1561,controlled offline execution time of the Hamilton comparator
118,Hamilton,1,0.20176720689050853,1805.556,6.704877840083892,0.0001117479640013982,2237177.2249637763,451389,2278,controlled offline execution time of the Hamilton comparator
118,Hamilton,2,0.202143844217062,1805.556,6.717393785085436,0.00011195656308475727,2233008.8840860208,451389,2278,controlled offline execution time of the Hamilton comparator
118,Hamilton,3,0.2017661731224507,1805.556,6.70484348718458,0.00011174739145307635,2237188.687352734,451389,2278,controlled offline execution time of the Hamilton comparator
118,Hamilton,4,0.20296591892838478,1805.556,6.744711953383383,0.00011241186588972305,2223964.5078505506,451389,2278,controlled offline execution time of the Hamilton comparator
118,Hamilton,5,0.2027232381515205,1805.556,6.736647486475761,0.00011227745810792935,2226626.824412801,451389,2278,controlled offline execution time of the Hamilton comparator
118,Hamilton,6,0.20238841394893825,1805.556,6.725521023405696,0.0001120920170567616,2230310.476734521,451389,2278,controlled offline execution time of the Hamilton comparator
118,Hamilton,7,0.20186542393639684,1805.556,6.70814166726693,0.00011180236112111551,2236088.7327699186,451389,2278,controlled offline execution time of the Hamilton comparator
119,Hamilton,1,0.18561799195595086,1805.556,6.168227137434148,0.00010280378562390248,2431817.0627937806,451389,1988,controlled offline execution time of the Hamilton comparator
119,Hamilton,2,0.18546827603131533,1805.556,6.163251963317072,0.00010272086605528454,2433780.103308802,451389,1988,controlled offline execution time of the Hamilton comparator
119,Hamilton,3,0.18828389490954578,1805.556,6.256817121469922,0.00010428028535783203,2397385.077554581,451389,1988,controlled offline execution time of the Hamilton comparator
119,Hamilton,4,0.18845130084082484,1805.556,6.262380147970759,0.0001043730024661793,2395255.4213529425,451389,1988,controlled offline execution time of the Hamilton comparator
119,Hamilton,5,0.1884600860066712,1805.556,6.26267208571779,0.00010437786809529651,2395143.7652640226,451389,1988,controlled offline execution time of the Hamilton comparator
119,Hamilton,6,0.18909088103100657,1805.556,6.28363388444357,0.00010472723140739283,2387153.719623225,451389,1988,controlled offline execution time of the Hamilton comparator
119,Hamilton,7,0.1880566719919443,1805.556,6.249266330989822,0.00010415443884983036,2400281.7619751133,451389,1988,controlled offline execution time of the Hamilton comparator
121,Hamilton,1,0.2317677631508559,1805.556,7.701819156565265,0.00012836365260942108,1947591.8215001898,451389,1865,controlled offline execution time of the Hamilton comparator
121,Hamilton,2,0.23170848400332034,1805.556,7.6998492653782105,0.00012833082108963683,1948090.0837171404,451389,1865,controlled offline execution time of the Hamilton comparator
121,Hamilton,3,0.23129112692549825,1805.556,7.685980172052207,0.00012809966953420345,1951605.346907225,451389,1865,controlled offline execution time of the Hamilton comparator
121,Hamilton,4,0.2316595281008631,1805.556,7.6982224234816234,0.00012830370705802706,1948501.7676608064,451389,1865,controlled offline execution time of the Hamilton comparator
121,Hamilton,5,0.23176278080791235,1805.556,7.701653589517434,0.0001283608931586239,1947633.690044979,451389,1865,controlled offline execution time of the Hamilton comparator
121,Hamilton,6,0.23186781792901456,1805.556,7.7051440529902555,0.00012841906754983758,1946751.403587155,451389,1865,controlled offline execution time of the Hamilton comparator
121,Hamilton,7,0.23184404498897493,1805.556,7.704354060100321,0.000128405901001672,1946951.0205511868,451389,1865,controlled offline execution time of the Hamilton comparator
